circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude,coordinate_status
Karnataka Circle,South Karnataka Region,Nanjangud Division,Doddamulagodu B.O,571101,BO,Delivery,MYSURU,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Heggur B.O,571101,BO,Delivery,MYSURU,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Rangasamudra B.O,571101,BO,Delivery,MYSURU,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Seehalli B.O,571101,BO,Delivery,MYSURU,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Attikane B.O,571313,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Bedaguli B.O,571313,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Shivapura B.O,571313,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Udigala B.O,571313,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Bandalli B.O,571439,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Managahalli B.O,571439,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Bisalavadi B.O,571127,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
Karnataka Circle,South Karnataka Region,Nanjangud Division,Gulipura B.O,571117,BO,Delivery,CHAMARAJANAGARA,KARNATAKA,NA,NA,missing_pair
